Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-02-23,2016,2,23,Tuesday,08,2016-08,555.55,556.91,545.33,552.94,4050800,552.94,-0.011724749881311447,519.1821428571428,596.6698000000009
2016-02-24,2016,2,24,Wednesday,08,2016-08,545.75,554.27,533.15,554.04,6231700,554.04,0.0019893217728519375,520.8228571428571,594.5042000000009
2016-02-25,2016,2,25,Thursday,08,2016-08,555.52,559.39,545.29,555.15,4525500,555.15,0.002003549257710624,522.1721428571428,592.804200000001
2016-02-26,2016,2,26,Friday,08,2016-08,560.12,562.5,553.17,555.23,4877000,555.23,0.00014402603111096646,525.9649999999999,590.7506000000009
2016-02-29,2016,2,29,Monday,09,2016-09,554.0,564.81,552.51,552.52,4145400,552.52,-0.004880790002031454,530.5664285714284,588.6282000000009
2016-03-01,2016,3,1,Tuesday,09,2016-09,556.29,579.25,556.0,579.04,5038500,579.04,0.04799818569215453,537.492857142857,586.693600000001
2016-03-02,2016,3,2,Wednesday,09,2016-09,581.75,585.0,573.7,580.21,4582200,580.21,0.0020206617672557936,543.9021428571428,584.884800000001
2016-03-03,2016,3,3,Thursday,09,2016-09,577.96,579.87,573.11,577.49,2741300,577.49,-0.004688012332212721,549.1642857142857,583.151800000001
2016-03-04,2016,3,4,Friday,09,2016-09,581.07,581.4,571.07,575.14,3416500,575.14,-0.004069292326580043,554.0257142857142,581.364400000001
2016-03-07,2016,3,7,Monday,10,2016-10,573.54,573.63,555.55,562.8,4926900,562.8,-0.021455691729277082,557.0042857142855,579.3574000000009
2016-03-08,2016,3,8,Tuesday,10,2016-10,557.87,571.35,554.74,560.26,4730000,560.26,-0.00451310959921003,558.872857142857,577.2886000000009
2016-03-09,2016,3,9,Wednesday,10,2016-10,559.56,560.35,550.13,559.47,4377300,559.47,-0.0014101293126926873,561.3349999999998,575.2222000000008
2016-03-10,2016,3,10,Thursday,10,2016-10,566.74,567.0,547.9,558.93,3919900,558.93,-0.0009651599828764956,563.0514285714283,572.8968000000009
2016-03-11,2016,3,11,Friday,10,2016-10,566.95,570.06,562.73,569.61,3771300,569.61,0.019107925528656367,563.7735714285712,570.4096000000009
2016-03-14,2016,3,14,Monday,11,2016-11,567.0,576.89,563.05,573.37,3454200,573.37,0.006601025021189422,565.232857142857,568.0956000000009
2016-03-15,2016,3,15,Tuesday,11,2016-11,571.0,581.52,567.0,577.02,3876800,577.02,0.006365914584205878,566.8742857142856,566.1182000000009
2016-03-16,2016,3,16,Wednesday,11,2016-11,576.64,581.32,571.14,574.27,3537700,574.27,-0.004765865839861161,568.2399999999999,564.8638000000009
2016-03-17,2016,3,17,Thursday,11,2016-11,569.51,571.4,555.01,559.44,5928100,559.44,-0.02582411859485334,568.5407142857142,563.3768000000008
2016-03-18,2016,3,18,Friday,11,2016-11,560.94,562.33,546.09,552.08,7296900,552.08,-0.013155986914491935,568.5092857142856,561.7654000000008
2016-03-21,2016,3,21,Monday,12,2016-12,548.91,555.24,538.58,553.98,5155700,553.98,0.00344146377353316,566.7192857142857,560.6862000000008
2016-03-22,2016,3,22,Tuesday,12,2016-12,545.11,562.76,545.05,560.48,4000600,560.48,0.011733275983186298,565.31,559.7548000000008
2016-03-23,2016,3,23,Wednesday,12,2016-12,561.0,572.48,558.1,569.63,3983700,569.63,0.016325336734436036,564.7485714285714,558.7926000000008
2016-03-24,2016,3,24,Thursday,12,2016-12,567.11,583.55,567.08,582.95,5185500,582.95,0.023383612538035115,565.3064285714286,558.0938000000009
2016-03-28,2016,3,28,Monday,13,2016-13,584.4,584.75,575.56,579.87,3121500,579.87,-0.005283501201385876,566.5257142857142,558.0550000000007
2016-03-29,2016,3,29,Tuesday,13,2016-13,580.15,595.85,576.5,593.86,4392600,593.86,0.02412608059078436,568.9257142857142,558.0722000000009
2016-03-30,2016,3,30,Wednesday,13,2016-13,596.71,603.24,595.0,598.69,3890500,598.69,0.008133259032403695,571.7271428571428,558.6424000000007
2016-03-31,2016,3,31,Thursday,13,2016-13,599.28,600.75,592.21,593.64,2681800,593.64,-0.008435062841162133,574.2064285714285,559.0256000000007
2016-04-01,2016,4,1,Friday,13,2016-13,590.49,599.03,588.3,598.5,2917400,598.5,0.008186754988948497,576.27,559.5602000000008
2016-04-04,2016,4,4,Monday,14,2016-14,599.0,599.5,590.55,593.19,2470800,593.19,-0.008872176371919394,577.6857142857142,559.9236000000008
2016-04-05,2016,4,5,Tuesday,14,2016-14,590.77,593.47,585.25,586.14,2308900,586.14,-0.011884872914163958,578.3371428571428,559.7188000000007
2016-04-06,2016,4,6,Wednesday,14,2016-14,587.52,602.39,587.5,602.08,2849900,602.08,0.02719487160583456,580.3235714285713,559.8298000000008
2016-04-07,2016,4,7,Thursday,14,2016-14,598.76,599.6,589.08,591.43,3189000,591.43,-0.017688719292726973,582.6085714285713,559.6334000000007
2016-04-08,2016,4,8,Friday,14,2016-14,594.32,597.86,589.0,594.6,2591900,594.6,0.005359861605622074,585.6457142857142,559.8584000000008
2016-04-11,2016,4,11,Monday,15,2016-15,596.14,604.0,594.91,595.93,2704300,595.93,0.0022368266808843185,588.6421428571429,559.0700000000008
2016-04-12,2016,4,12,Tuesday,15,2016-15,598.4,604.06,592.31,603.17,2641100,603.17,0.012149061673950579,591.6914285714286,559.3934000000007
2016-04-13,2016,4,13,Wednesday,15,2016-15,607.68,616.81,605.29,614.82,4228300,614.82,0.01931466210877053,594.9192857142858,560.1936000000007
2016-04-14,2016,4,14,Thursday,15,2016-15,615.07,624.38,615.07,620.75,3512100,620.75,0.009645087350994563,597.6192857142858,561.5666000000008
2016-04-15,2016,4,15,Friday,15,2016-15,621.92,626.77,618.11,625.89,2887700,625.89,0.008280329679319465,600.9064285714285,563.4630000000008
2016-04-18,2016,4,18,Monday,16,2016-16,625.35,637.64,624.96,635.35,4360900,635.35,0.015114414219906669,603.8699999999999,565.4448000000008
2016-04-19,2016,4,19,Tuesday,16,2016-16,637.14,638.01,620.8,627.9,4055900,627.9,-0.01172574401219495,605.9564285714284,567.9602000000008
2016-04-20,2016,4,20,Wednesday,16,2016-16,630.0,636.55,623.0,632.99,2609400,632.99,0.008106331617142803,608.7671428571427,570.8580000000009
2016-04-21,2016,4,21,Thursday,16,2016-16,631.0,637.82,628.5,631.0,2596300,631.0,-0.0031437941595856556,611.0885714285713,573.8366000000009
2016-04-22,2016,4,22,Friday,16,2016-16,624.47,628.25,611.56,620.5,5083900,620.5,-0.016640253565768592,613.0392857142855,576.4370000000008
2016-04-25,2016,4,25,Monday,17,2016-17,616.61,626.98,616.25,626.2,2682900,626.2,0.009186159882403233,615.9007142857142,578.8846000000009
2016-04-26,2016,4,26,Tuesday,17,2016-17,626.17,626.75,614.88,616.88,2521400,616.88,-0.014883435232411646,616.957857142857,581.0806000000008
2016-04-27,2016,4,27,Wednesday,17,2016-17,611.8,615.95,601.28,606.57,4068800,606.57,-0.01671313298694499,618.0392857142855,582.7900000000009
2016-04-28,2016,4,28,Thursday,17,2016-17,615.54,626.8,599.2,602.0,7872600,602.0,-0.007534179516027417,618.567857142857,584.1480000000009
2016-04-29,2016,4,29,Friday,17,2016-17,666.0,669.98,654.0,659.59,10310700,659.59,0.09566449643765562,623.1149999999998,586.8398000000009
2016-05-02,2016,5,2,Monday,18,2016-18,663.92,685.5,662.03,683.85,6578500,683.85,0.03678034497599314,628.8778571428569,589.8188000000008
2016-05-03,2016,5,3,Tuesday,18,2016-18,677.36,680.3,670.43,671.32,4923400,671.32,-0.018322685836148156,632.9135714285712,592.0552000000008
2016-05-04,2016,5,4,Wednesday,18,2016-18,662.59,674.0,662.14,670.9,4635500,670.9,-0.0006256076171932134,636.495714285714,594.4144000000009
2016-05-05,2016,5,5,Thursday,18,2016-18,673.31,676.49,656.0,659.09,4884100,659.09,-0.017603215276237538,638.8671428571427,596.5154000000009
2016-05-06,2016,5,6,Friday,18,2016-18,656.05,676.95,656.01,673.95,4365300,673.95,0.022546214850890367,641.6242857142855,598.8914000000009
2016-05-09,2016,5,9,Monday,19,2016-19,673.95,686.98,671.41,679.75,3982200,679.75,0.008605961403539641,645.327857142857,601.3818000000009
2016-05-10,2016,5,10,Tuesday,19,2016-19,694.0,704.55,693.5,703.07,6105600,703.07,0.03430674119046517,650.3335714285713,604.3928000000009
2016-05-11,2016,5,11,Wednesday,19,2016-19,705.79,719.0,701.65,713.23,7338200,713.23,0.014450869811953204,656.2071428571427,607.0766000000008
2016-05-12,2016,5,12,Thursday,19,2016-19,717.38,722.45,711.51,717.93,5048200,717.93,0.006589756930776014,663.1664285714285,609.8310000000008
2016-05-13,2016,5,13,Friday,19,2016-19,714.64,719.25,706.51,709.92,4763400,709.92,-0.011157090311509466,669.1464285714284,612.4796000000008
2016-05-16,2016,5,16,Monday,20,2016-20,710.13,713.25,700.28,710.66,5432900,710.66,0.0010423572405182657,675.8449999999999,615.1900000000009
2016-05-17,2016,5,17,Tuesday,20,2016-20,709.9,714.47,693.91,695.27,5121400,695.27,-0.021655861023357925,682.1807142857142,617.8394000000009
2016-05-18,2016,5,18,Wednesday,20,2016-20,689.56,702.54,688.76,697.45,4283200,697.45,0.0031354619278003426,688.9985714285714,620.5832000000008
2016-05-19,2016,5,19,Thursday,20,2016-20,691.88,699.4,689.56,698.52,3025600,698.52,0.0015341706294229596,691.7792857142857,623.3642000000009
2016-05-20,2016,5,20,Friday,20,2016-20,701.05,707.24,700.0,702.8,2916200,702.8,0.006127194843450479,693.132857142857,626.2416000000009
2016-05-23,2016,5,23,Monday,21,2016-21,704.25,706.0,696.42,696.75,2595100,696.75,-0.008608406229442034,694.9492857142857,628.7844000000008
2016-05-24,2016,5,24,Tuesday,21,2016-21,698.01,707.5,698.0,704.2,3033800,704.2,0.010692518416980601,697.3278571428572,631.4010000000009
2016-05-25,2016,5,25,Wednesday,21,2016-21,708.0,710.86,705.52,708.35,3267700,708.35,0.005893160049656787,700.8464285714286,634.0276000000008
2016-05-26,2016,5,26,Thursday,21,2016-21,708.33,715.0,707.29,714.91,2446700,714.91,0.009260955438259666,703.7721428571429,636.8404000000008
2016-05-27,2016,5,27,Friday,21,2016-21,715.0,716.6,711.1,712.24,2249200,712.24,-0.003734712076280511,706.092857142857,639.8964000000009
2016-05-31,2016,5,31,Tuesday,22,2016-22,712.33,724.23,711.32,722.79,3618300,722.79,0.014812405843003917,707.5014285714286,643.3106000000008
2016-06-01,2016,6,1,Wednesday,22,2016-22,720.9,726.43,718.22,719.44,3263100,719.44,-0.004634784221939969,707.945,646.6198000000009
2016-06-02,2016,6,2,Thursday,22,2016-22,720.97,728.28,715.5,728.24,3026600,728.24,0.012231718785591816,708.6814285714287,649.9750000000009
2016-06-03,2016,6,3,Friday,22,2016-22,726.74,727.0,718.43,725.54,3367300,725.54,-0.0037075857454110794,709.797142857143,653.0932000000008
2016-06-06,2016,6,6,Monday,23,2016-23,726.5,731.5,724.42,726.73,2704800,726.73,0.001640161090284309,710.945,655.9688000000009
2016-06-07,2016,6,7,Tuesday,23,2016-23,729.89,730.0,720.55,723.74,2732500,723.74,-0.00411430698434434,712.9785714285715,658.8462000000009
2016-06-08,2016,6,8,Wednesday,23,2016-23,726.4,729.42,721.6,726.64,2223400,726.64,0.0040069976140511,715.0635714285714,661.5018000000008
2016-06-09,2016,6,9,Thursday,23,2016-23,723.1,728.91,722.3,727.65,2170300,727.65,0.0013899726759663,717.1442857142856,664.0810000000008
2016-06-10,2016,6,10,Friday,23,2016-23,722.35,724.98,714.21,717.91,3425700,717.91,-0.013385626252640281,718.2235714285714,666.5664000000008
2016-06-13,2016,6,13,Monday,24,2016-24,714.01,721.99,711.16,715.24,3352200,715.24,-0.003719105472879014,719.5442857142856,668.9012000000008
2016-06-14,2016,6,14,Tuesday,24,2016-24,712.33,720.81,712.27,719.3,2506900,719.3,0.005676412971908018,720.622857142857,671.4234000000008
2016-06-15,2016,6,15,Wednesday,24,2016-24,722.0,722.56,713.35,714.26,2709400,714.26,-0.007006781750140023,721.0449999999998,673.9858000000008
2016-06-16,2016,6,16,Thursday,24,2016-24,712.05,718.0,705.3,717.51,3098000,717.51,0.0045501637436855535,721.2307142857142,676.2944000000009
2016-06-17,2016,6,17,Friday,24,2016-24,718.19,718.2,699.18,706.39,5897800,706.39,-0.015498034822984397,720.812857142857,678.5936000000008
2016-06-20,2016,6,20,Monday,25,2016-25,713.5,721.31,710.81,714.01,3677200,714.01,0.010787235038960619,720.1857142857142,680.9818000000009
2016-06-21,2016,6,21,Tuesday,25,2016-25,715.72,718.4,712.72,715.82,2137500,715.82,0.0025349750477419164,719.9271428571427,683.3796000000009
2016-06-22,2016,6,22,Wednesday,25,2016-25,716.58,717.0,707.57,710.6,2260500,710.6,-0.0072923803258784226,718.6671428571427,685.528200000001
2016-06-23,2016,6,23,Thursday,25,2016-25,715.5,722.12,712.5,722.08,2825000,722.08,0.01615542062809694,718.4199999999998,687.673400000001
2016-06-24,2016,6,24,Friday,25,2016-25,693.0,712.53,692.2,698.96,7632500,698.96,-0.032018605376127995,716.4364285714283,689.237600000001
2016-06-27,2016,6,27,Monday,26,2016-26,692.01,696.82,682.12,691.36,5568000,691.36,-0.010873349522400932,714.1235714285713,690.5470000000009
2016-06-28,2016,6,28,Tuesday,26,2016-26,700.0,708.0,698.17,707.95,4037000,707.95,0.023996220792316336,712.7885714285713,691.9990000000009
2016-06-29,2016,6,29,Wednesday,26,2016-26,715.75,719.5,713.54,715.6,3070100,715.6,0.010805795955928454,711.9278571428571,693.753000000001
2016-06-30,2016,6,30,Thursday,26,2016-26,717.2,719.37,712.54,715.62,2855100,715.62,2.79758691070775e-05,711.7642857142857,695.405600000001
2016-07-01,2016,7,1,Friday,26,2016-26,717.32,728.0,716.54,725.68,2920400,725.68,0.014057736825738631,712.5100000000001,697.299200000001
2016-07-05,2016,7,5,Tuesday,27,2016-27,722.8,729.56,719.61,728.1,2431400,728.1,0.0033347797025973236,713.1385714285716,699.451200000001
2016-07-06,2016,7,6,Wednesday,27,2016-27,725.71,737.77,722.58,737.61,3938200,737.61,0.013061406516284846,714.8064285714288,701.679400000001
2016-07-07,2016,7,7,Thursday,27,2016-27,739.33,739.55,731.63,736.57,2945800,736.57,-0.0014099294315383926,716.1678571428573,704.0732000000011
2016-07-08,2016,7,8,Friday,27,2016-27,740.14,746.1,738.0,745.81,3429200,745.81,0.012544619170608895,718.9835714285716,706.8580000000011
2016-07-11,2016,7,11,Monday,28,2016-28,750.0,755.9,747.0,753.78,3195300,753.78,0.01068641043210894,721.8242857142859,709.893600000001
2016-07-12,2016,7,12,Tuesday,28,2016-28,756.86,757.34,740.33,748.21,5623700,748.21,-0.00738943339930942,724.1378571428575,711.6660000000011
2016-07-13,2016,7,13,Wednesday,28,2016-28,746.76,756.87,741.25,742.63,4142300,742.63,-0.007457821902909112,726.4257142857144,712.8416000000011
2016-07-14,2016,7,14,Thursday,28,2016-28,748.86,749.04,739.02,741.2,2390500,741.2,-0.0019255789106001897,727.7914285714288,714.239200000001
2016-07-15,2016,7,15,Friday,28,2016-28,746.55,746.55,734.05,735.44,3121400,735.44,-0.0077711949146812564,730.3971428571432,715.530000000001
2016-07-18,2016,7,18,Monday,29,2016-29,735.49,741.6,728.72,736.07,2954900,736.07,0.000856636681063172,733.5907142857146,717.0696000000011
2016-07-19,2016,7,19,Tuesday,29,2016-29,732.5,743.33,732.31,739.95,2216800,739.95,0.005271244371058081,735.8764285714288,718.3896000000011
2016-07-20,2016,7,20,Wednesday,29,2016-29,744.0,746.25,740.7,745.72,2214000,745.72,0.007797767958519053,738.0278571428573,719.7090000000011
2016-07-21,2016,7,21,Thursday,29,2016-29,747.5,749.36,742.79,744.43,2317100,744.43,-0.0017298424046864325,740.0857142857145,720.5362000000011
2016-07-22,2016,7,22,Friday,29,2016-29,747.79,751.28,743.53,744.86,2277700,744.86,0.0005776133149011375,741.4557142857145,721.168800000001
2016-07-25,2016,7,25,Monday,30,2016-30,746.55,748.5,735.35,739.61,2679300,739.61,-0.00704830451795857,742.2778571428573,721.6024000000011
2016-07-26,2016,7,26,Tuesday,30,2016-30,742.71,743.13,732.75,735.59,2529700,735.59,-0.005435240972555211,742.1335714285716,722.1158000000011
2016-07-27,2016,7,27,Wednesday,30,2016-30,737.97,740.94,733.86,736.67,2913100,736.67,0.0014681493974355586,742.1407142857145,722.6360000000009
2016-07-28,2016,7,28,Thursday,30,2016-30,745.98,753.36,739.7,752.61,7617600,752.61,0.02163791495675782,742.6264285714288,723.782800000001
2016-07-29,2016,7,29,Friday,30,2016-30,765.0,766.0,755.0,758.81,6777100,758.81,0.0082380148120611,742.9857142857145,725.010000000001
2016-08-01,2016,8,1,Monday,31,2016-31,759.87,770.5,757.06,767.74,3578200,767.74,0.011768417264549358,744.3807142857144,726.394400000001
2016-08-02,2016,8,2,Tuesday,31,2016-31,763.81,765.01,757.02,760.58,3603300,760.58,-0.009326039070005288,745.6628571428573,727.550000000001
2016-08-03,2016,8,3,Wednesday,31,2016-31,757.06,758.89,752.25,754.64,3581500,754.64,-0.007809832375210268,746.6228571428572,728.707800000001
2016-08-04,2016,8,4,Thursday,31,2016-31,753.7,765.0,750.35,760.77,3178200,760.77,0.008123084866720642,748.4321428571429,729.839200000001
2016-08-05,2016,8,5,Friday,31,2016-31,764.81,768.47,763.09,765.98,2704400,765.98,0.006848273201814914,750.5685714285715,730.9918000000011
2016-08-08,2016,8,8,Monday,32,2016-32,766.81,767.0,761.02,766.56,1986300,766.56,0.0007572222572824749,752.4692857142857,732.0248000000009
2016-08-09,2016,8,9,Tuesday,32,2016-32,767.39,772.6,766.9,768.31,1876100,768.31,0.0022829263274546374,754.0828571428572,733.1462000000009
2016-08-10,2016,8,10,Wednesday,32,2016-32,769.8,772.1,766.19,768.56,1604300,768.56,0.0003253894922550238,755.8064285714285,734.0616000000009
2016-08-11,2016,8,11,Thursday,32,2016-32,769.94,773.75,769.12,771.24,2019700,771.24,0.0034870311807724264,757.6907142857142,735.0976000000009
2016-08-12,2016,8,12,Friday,32,2016-32,768.46,773.15,768.42,772.56,1563300,772.56,0.0017115390033362043,760.0442857142855,735.9840000000008
2016-08-15,2016,8,15,Monday,33,2016-33,771.9,772.04,767.71,768.49,2118500,768.49,-0.005268208730817792,762.3942857142855,736.8430000000008
2016-08-16,2016,8,16,Tuesday,33,2016-33,768.62,768.73,763.82,764.04,1604600,764.04,-0.005790592283022589,764.3492857142855,737.5892000000007
2016-08-17,2016,8,17,Wednesday,33,2016-33,764.41,765.22,759.2,764.63,1891100,764.63,0.000772246050517067,765.2078571428568,738.4070000000007
2016-08-18,2016,8,18,Thursday,33,2016-33,764.0,765.17,760.6,764.46,1458800,764.46,-0.00022230740236550695,765.6114285714283,739.1634000000007
2016-08-19,2016,8,19,Friday,33,2016-33,761.9,762.49,756.89,757.31,2343200,757.31,-0.00935303901911333,764.8664285714283,739.7566000000006
2016-08-22,2016,8,22,Monday,34,2016-34,757.5,759.85,752.1,759.48,1679300,759.48,0.0028653826268658644,764.7878571428568,740.5880000000006
2016-08-23,2016,8,23,Tuesday,34,2016-34,763.31,764.7,761.0,762.45,1524100,762.45,0.003910612280323855,765.345714285714,741.5322000000006
2016-08-24,2016,8,24,Wednesday,34,2016-34,763.0,763.41,755.36,757.25,1744100,757.25,-0.006820135253167603,765.0942857142854,742.2912000000006
2016-08-25,2016,8,25,Thursday,34,2016-34,756.0,760.56,754.74,759.22,1623000,759.22,0.0026014799645097675,764.6114285714283,743.1904000000005
2016-08-26,2016,8,26,Friday,34,2016-34,760.05,770.0,759.8,769.0,2776800,769.0,0.012881680770090442,764.785714285714,744.2202000000004
2016-08-29,2016,8,29,Monday,35,2016-35,768.72,774.98,768.6,771.29,2198600,771.29,0.0029778647949854076,764.9985714285713,745.5182000000005
2016-08-30,2016,8,30,Tuesday,35,2016-35,771.05,771.84,765.56,767.58,1709200,767.58,-0.0048100727912848695,764.9285714285713,746.5896000000005
2016-08-31,2016,8,31,Wednesday,35,2016-35,766.6,769.64,764.0,769.16,1633800,769.16,0.002058360066065301,764.7799999999999,747.6564000000005
2016-09-01,2016,9,1,Thursday,35,2016-35,770.9,772.04,766.75,770.62,1792300,770.62,0.0018982032654237813,764.6414285714285,748.8568000000007
2016-09-02,2016,9,2,Friday,35,2016-35,774.11,776.0,771.7,772.44,2181800,772.44,0.0023617442264030064,764.9235714285714,749.8640000000007
2016-09-06,2016,9,6,Tuesday,36,2016-36,774.04,789.48,770.22,788.87,3719800,788.87,0.021270250924152023,766.697142857143,751.6622000000008
2016-09-07,2016,9,7,Wednesday,36,2016-36,789.53,790.79,784.33,784.48,2424600,784.48,-0.005564940580336519,768.1150000000001,753.5246000000008
2016-09-08,2016,9,8,Thursday,36,2016-36,783.89,786.5,781.44,784.06,2030500,784.06,-0.0005353647264590977,769.5150000000002,755.0468000000008
